1316 187.7186564 12.4061693  69.851 21.928 0.028 21.928 0.017 23.250 0.031 23.241 0.024 0.0356 0.0030 0.0337 0.0026 1.00 0.023  0.2030  0.1870
1316 187.6861159 12.3901422  69.892 22.721 0.050 22.751 0.030 24.128 0.072 24.110 0.064 0.0443 0.0047 0.0261 0.0061 1.00 0.023  0.2030  0.1900
1316 187.6928096 12.4058021  69.916 20.245 0.035 20.357 0.012 21.154 0.048 21.257 0.022 0.0860 0.0032 0.0835 0.0044 1.00 0.023  0.2300  0.2090
1316 187.7095236 12.4103487  69.923 23.313 0.054 23.272 0.044 24.787 0.057 24.740 0.053 0.0218 0.0071 0.0169 0.0055 0.99 0.023  0.2190  0.2010
1316 187.7106474 12.4101216  69.936 20.502 0.019 20.501 0.015 22.032 0.027 22.022 0.024 0.0378 0.0038 0.0339 0.0036 1.00 0.023  0.2160  0.1980
1316 187.6863277 12.3943542  69.954 21.419 0.022 21.391 0.016 23.012 0.022 22.997 0.023 0.0338 0.0017 0.0261 0.0018 1.00 0.023  0.2090  0.1950
1316 187.7206930 12.4043305  70.030 21.087 0.013 21.075 0.010 21.997 0.013 21.982 0.013 0.0360 0.0022 0.0325 0.0020 1.00 0.023  0.2000  0.1860
1316 187.6981113 12.3733277  70.138 23.248 0.042 23.213 0.036 24.401 0.035 24.356 0.032 0.0210 0.0042 0.0362 0.0056 1.00 0.023  0.2110  0.1940
1316 187.6915489 12.4047324  70.207 23.985 0.086 23.942 0.075 25.228 0.112 25.240 0.078 0.0493 0.0055 0.0361 0.0110 0.97 0.023  0.2250  0.2060
1316 187.7254768 12.3871002  70.213 22.019 0.018 21.968 0.018 23.470 0.025 23.444 0.025 0.0272 0.0030 0.0214 0.0036 1.00 0.023  0.2090  0.1880
1316 187.7230516 12.3811442  70.221 22.117 0.021 22.099 0.014 22.987 0.022 22.975 0.021 0.0339 0.0017 0.0275 0.0026 1.00 0.023  0.2190  0.1980
1316 187.7256595 12.3879900  70.228 23.564 0.040 23.501 0.040 24.629 0.473 24.866 0.062 0.0254 0.0031 0.0041 0.0104 0.95 0.023  0.2090  0.1870
1316 187.6939345 12.3756685  70.246 24.265 0.178 24.292 0.085 25.640 0.350 25.636 0.072 0.0691 0.0198 0.0658 0.0882 0.62 0.023  0.2030  0.1910
1316 187.7059063 12.4107603  70.265 23.919 0.098 23.890 0.086 25.208 0.118 25.179 0.085 0.0724 0.0092 0.0611 0.0108 0.78 0.023  0.2210  0.2050
1316 187.7259419 12.3929540  70.531 23.862 0.053 23.792 0.053 25.372 0.497 25.390 0.069 0.0266 0.0046 0.0089 0.0059 0.97 0.023  0.2010  0.1810
1316 187.7258943 12.3934396  70.539 23.176 0.036 23.154 0.026 24.403 0.052 24.377 0.047 0.0313 0.0040 0.0213 0.0034 1.00 0.023  0.2000  0.1800
1316 187.7258308 12.3939932  70.547 20.984 0.021 20.965 0.016 22.257 0.031 22.260 0.022 0.0320 0.0021 0.0335 0.0033 1.00 0.023  0.2050  0.1830
1316 187.6942897 12.4071760  70.548 23.021 0.056 23.067 0.030 24.294 0.042 24.263 0.036 0.0559 0.0039 0.0310 0.0033 0.99 0.023  0.2290  0.2080
1316 187.6879877 12.4001117  70.829 23.130 0.060 23.117 0.039 24.444 0.060 24.449 0.046 0.0344 0.0053 0.0318 0.0041 1.00 0.023  0.2130  0.1990
1316 187.6940553 12.3753675  70.844 23.602 0.108 23.670 0.054 25.010 0.083 24.985 0.061 0.0516 0.0101 0.0466 0.0065 0.97 0.023  0.2000  0.1890
1316 187.7259210 12.3939642  70.855 21.221 0.016 21.174 0.017 22.381 0.024 22.355 0.023 0.0242 0.0026 0.0177 0.0020 1.00 0.023  0.2030  0.1820
1316 187.6861780 12.3952049  71.024 21.737 0.021 21.731 0.016 23.190 0.024 23.181 0.022 0.0338 0.0021 0.0262 0.0018 1.00 0.023  0.2040  0.1920
1316 187.7053096 12.3715160  71.031 24.148 0.363 24.374 0.097 25.895 0.130 25.855 0.124 0.0801 0.0406 0.0446 0.0089 0.76 0.023  0.2180  0.2000
1316 187.6857631 12.3908805  71.045 21.947 0.021 21.920 0.014 22.993 0.021 22.975 0.021 0.0344 0.0017 0.0298 0.0023 1.00 0.023  0.1980  0.1880
1316 187.7248195 12.3983775  71.086 22.683 0.075 22.787 0.038 23.965 0.029 23.966 0.024 0.0567 0.0083 0.0339 0.0023 1.00 0.023  0.1910  0.1770
1316 187.7046229 12.3715208  71.145 20.577 0.020 20.686 0.010 22.091 0.018 22.197 0.016 0.0580 0.0028 0.0562 0.0030 1.00 0.023  0.2190  0.2020
1316 187.7082049 12.4108817  71.146 21.210 0.015 21.172 0.015 22.737 0.042 22.697 0.040 0.0284 0.0018 0.0215 0.0044 1.00 0.023  0.2160  0.2000
1316 187.7225184 12.4026081  71.146 21.294 0.017 21.271 0.014 22.351 0.018 22.334 0.020 0.0316 0.0012 0.0282 0.0019 1.00 0.023  0.1920  0.1800
1316 187.7131367 12.3727605  71.153 22.765 0.043 22.721 0.037 23.596 0.026 23.551 0.022 0.0256 0.0038 0.0315 0.0036 1.00 0.023  0.2270  0.2050
1316 187.6893048 12.3799983  71.197 22.961 0.038 22.949 0.027 24.525 0.037 24.498 0.036 0.0306 0.0037 0.0157 0.0034 1.00 0.023  0.1890  0.1820
1316 187.6967510 12.4088623  71.241 23.593 0.077 23.565 0.061 25.202 0.066 25.179 0.065 0.0310 0.0064 0.0189 0.0059 1.00 0.023  0.2280  0.2060
1316 187.6860261 12.3947747  71.245 21.108 0.014 21.102 0.012 22.628 0.054 22.597 0.055 0.0350 0.0020 0.0369 0.0068 1.00 0.023  0.2050  0.1920
1316 187.7160068 12.4084330  71.262 22.707 0.040 22.740 0.024 23.884 0.045 23.858 0.033 0.0425 0.0037 0.0361 0.0036 1.00 0.023  0.2070  0.1920
1316 187.6859113 12.3941057  71.271 23.847 0.062 23.813 0.052 24.401 0.054 24.428 0.035 0.0257 0.0057 0.0397 0.0041 0.99 0.023  0.2010  0.1890
1316 187.6988382 12.4097737  71.286 21.319 0.018 21.297 0.013 22.723 0.029 22.707 0.027 0.0323 0.0026 0.0311 0.0026 1.00 0.023  0.2270  0.2060
1316 187.7119280 12.4101751  71.328 23.351 0.039 23.284 0.030 24.902 0.294 24.851 0.044 0.0179 0.0037 0.0230 0.0051 0.99 0.023  0.2130  0.1930
1316 187.7249893 12.3981260  71.335 21.815 0.022 21.790 0.018 23.131 0.022 23.100 0.019 0.0304 0.0023 0.0287 0.0031 1.00 0.023  0.1910  0.1770
1316 187.7086981 12.3715825  71.426 22.564 0.034 22.531 0.027 23.572 0.027 23.535 0.024 0.0295 0.0028 0.0340 0.0033 1.00 0.023  0.2200  0.2010
1316 187.7028998 12.3716212  71.456 23.708 0.061 23.655 0.056 24.971 0.110 24.966 0.075 0.0365 0.0060 0.0343 0.0090 0.99 0.023  0.2140  0.1950
1316 187.6924328 12.3764078  71.507 21.861 0.022 21.818 0.019 23.226 0.025 23.181 0.024 0.0226 0.0013 0.0166 0.0026 1.00 0.023  0.1910  0.1850
1316 187.7133067 12.3727128  71.537 24.143 0.198 24.094 0.069 25.199 0.084 25.165 0.074 0.0302 0.0079 0.0403 0.0055 0.99 0.023  0.2260  0.2040
1316 187.6955239 12.4083193  71.612 24.046 0.119 24.087 0.079 25.118 0.107 25.113 0.067 0.0444 0.0117 0.0442 0.0084 0.96 0.023  0.2280  0.2060
1316 187.7203535 12.4053340  71.652 22.480 0.032 22.473 0.024 23.816 0.031 23.805 0.027 0.0328 0.0032 0.0295 0.0028 1.00 0.023  0.1920  0.1790
1316 187.7014956 12.4106678  71.685 20.268 0.010 20.288 0.008 21.829 0.019 21.829 0.015 0.0417 0.0009 0.0334 0.0027 1.00 0.023  0.2260  0.2040
1316 187.6939269 12.3751564  71.709 21.825 0.021 21.808 0.016 23.466 0.038 23.438 0.034 0.0329 0.0020 0.0276 0.0036 1.00 0.023  0.1950  0.1870
1316 187.7231802 12.3805432  71.758 22.585 0.050 22.720 0.025 23.494 0.042 23.538 0.030 0.0605 0.0067 0.0427 0.0043 1.00 0.023  0.2120  0.1920
1316 187.6948901 12.3744836  71.788 21.261 0.020 21.291 0.012 22.215 0.015 22.233 0.013 0.0415 0.0022 0.0392 0.0017 1.00 0.023  0.1980  0.1860
1316 187.7257244 12.3963967  71.922 24.390 0.839 25.032 0.175 26.183 0.934 26.147 0.126 0.0018 0.0039 0.0261 0.0118 0.90 0.023  0.1890  0.1760
1316 187.7143677 12.4094713  71.980 22.342 0.031 22.332 0.023 23.182 0.030 23.177 0.026 0.0328 0.0022 0.0317 0.0031 1.00 0.023  0.1990  0.1840
1316 187.6902804 12.3783781  71.998 22.909 0.065 22.922 0.039 24.449 0.057 24.441 0.041 0.0378 0.0083 0.0305 0.0043 1.00 0.023  0.1880  0.1800
1316 187.6896852 12.4033769  72.015 23.618 0.378 23.565 0.058 24.963 0.043 24.926 0.037 0.0238 0.0062 0.0231 0.0050 0.99 0.023  0.2130  0.1980
1316 187.6965416 12.3734698  72.038 22.475 0.032 22.434 0.025 23.371 0.025 23.336 0.022 0.0277 0.0030 0.0276 0.0029 1.00 0.023  0.2000  0.1890
1316 187.6986687 12.3725341  72.059 21.067 0.013 21.019 0.012 22.531 0.018 22.488 0.018 0.0208 0.0016 0.0210 0.0036 1.00 0.023  0.2040  0.1890
1316 187.6930881 12.3756647  72.062 23.798 0.062 23.761 0.050 24.603 0.063 24.586 0.049 0.0353 0.0073 0.0330 0.0037 0.99 0.023  0.1920  0.1840
1316 187.6915769 12.4055044  72.088 23.913 0.054 23.838 0.051 25.309 0.060 25.270 0.057 0.0246 0.0037 0.0266 0.0058 0.99 0.023  0.2160  0.2010
1316 187.7131809 12.3724963  72.093 21.591 0.023 21.593 0.015 23.111 0.028 23.085 0.025 0.0382 0.0022 0.0270 0.0027 1.00 0.023  0.2220  0.2020
1316 187.7217459 12.3784587  72.101 22.197 0.030 22.187 0.021 23.320 0.026 23.313 0.024 0.0363 0.0032 0.0306 0.0021 1.00 0.023  0.2150  0.1940
1316 187.7262256 12.3881235  72.116 22.419 0.041 22.404 0.025 23.369 0.033 23.340 0.028 0.0348 0.0038 0.0300 0.0034 1.00 0.023  0.2010  0.1810
1316 187.6899424 12.3787135  72.159 22.388 0.028 22.373 0.022 23.599 0.023 23.580 0.019 0.0301 0.0032 0.0319 0.0028 1.00 0.023  0.1860  0.1780
1316 187.6862931 12.3969508  72.183 22.901 0.025 22.834 0.026 24.264 0.039 24.228 0.040 0.0254 0.0036 0.0243 0.0046 1.00 0.023  0.2020  0.1890
1316 187.7161549 12.4086534  72.198 18.960 0.015 19.035 0.006 20.012 0.023 20.060 0.010 0.0689 0.0020 0.0648 0.0021 1.00 0.023  0.2030  0.1900
1316 187.7152448 12.3733332  72.267 22.251 0.023 22.182 0.017 23.783 0.033 23.739 0.027 0.0230 0.0041 0.0224 0.0043 1.00 0.023  0.2200  0.1980
1316 187.7016792 12.4108734  72.270 21.924 0.041 21.952 0.026 23.696 0.030 23.658 0.027 0.0401 0.0035 0.0321 0.0048 1.00 0.023  0.2220  0.2020
1316 187.7090467 12.4111239  72.396 22.924 0.205 22.869 0.027 24.537 0.038 24.490 0.042 0.0136 0.0040 0.0160 0.0045 0.96 0.023  0.2100  0.1940
1316 187.7167529 12.4084306  72.587 22.268 0.027 22.271 0.020 23.280 0.028 23.248 0.026 0.0374 0.0028 0.0269 0.0026 1.00 0.023  0.1900  0.1820
1316 187.7095621 12.4110932  72.588 23.244 0.044 23.188 0.039 24.834 0.044 24.786 0.050 0.0219 0.0046 0.0277 0.0068 1.00 0.023  0.2080  0.1950
1316 187.6960043 12.3735537  72.658 22.358 0.025 22.326 0.022 23.630 0.028 23.603 0.026 0.0244 0.0020 0.0340 0.0027 1.00 0.023  0.1980  0.1860
1316 187.6964706 12.4091674  72.672 23.609 0.090 23.605 0.066 24.738 0.053 24.744 0.052 0.0359 0.0083 0.0235 0.0062 1.00 0.023  0.2220  0.2020
1316 187.7266558 12.3913683  72.768 23.546 0.056 23.498 0.047 24.954 0.058 24.930 0.058 0.0338 0.0054 0.0206 0.0061 1.00 0.023  0.1930  0.1760
1316 187.7255863 12.3977617  72.881 21.656 0.018 21.646 0.015 22.558 0.020 22.543 0.020 0.0348 0.0026 0.0291 0.0025 1.00 0.023  0.1860  0.1740
1316 187.7009429 12.4108941  72.927 22.565 0.034 22.550 0.027 23.512 0.031 23.486 0.028 0.0336 0.0040 0.0296 0.0029 1.00 0.023  0.2180  0.1990
1316 187.6872490 12.4000395  73.015 25.037 0.624 25.022 0.245 26.004 0.507 26.125 0.143 0.0339 0.0414 0.0756 0.1531 0.82 0.023  0.2030  0.1900
1316 187.7120994 12.4106192  73.018 22.854 0.024 22.802 0.022 24.202 0.035 24.160 0.030 0.0298 0.0044 0.0261 0.0033 1.00 0.023  0.2040  0.1870
1316 187.7204153 12.3766580  73.066 22.465 0.052 22.501 0.028 23.571 0.041 23.579 0.028 0.0460 0.0071 0.0359 0.0045 1.00 0.023  0.2140  0.1930
1316 187.6888418 12.4027741  73.155 20.129 0.014 20.105 0.012 21.149 0.013 21.137 0.011 0.0358 0.0030 0.0295 0.0018 1.00 0.023  0.2120  0.1960
1316 187.7198201 12.4064252  73.225 18.963 0.023 19.139 0.004 20.174 0.022 20.300 0.006 0.0805 0.0023 0.0731 0.0024 1.00 0.023  0.1900  0.1790
1316 187.6859952 12.3854375  73.242 21.316 0.017 21.269 0.015 22.521 0.018 22.499 0.017 0.0229 0.0026 0.0237 0.0022 1.00 0.023  0.1850  0.1760
1316 187.7208692 12.4054586  73.257 22.122 0.020 22.087 0.016 23.641 0.021 23.607 0.018 0.0304 0.0019 0.0243 0.0019 1.00 0.023  0.1860  0.1740
1316 187.6929055 12.4070966  73.259 21.902 0.024 21.888 0.018 22.868 0.015 22.855 0.013 0.0352 0.0027 0.0251 0.0014 1.00 0.023  0.2170  0.2010
1316 187.6855376 12.3952716  73.268 21.406 0.017 21.410 0.011 22.405 0.018 22.412 0.011 0.0470 0.0014 0.0432 0.0015 1.00 0.023  0.1980  0.1850
1316 187.7260913 12.3859065  73.337 21.228 0.014 21.209 0.010 22.138 0.011 22.128 0.010 0.0308 0.0012 0.0264 0.0007 1.00 0.023  0.1970  0.1800
1316 187.7231458 12.4028280  73.415 21.067 0.018 21.022 0.020 22.167 0.019 22.130 0.018 0.0410 0.0031 0.0380 0.0036 1.00 0.023  0.1850  0.1730
1316 187.7101463 12.3712505  73.442 22.661 0.052 22.689 0.021 23.450 0.070 23.571 0.021 0.0638 0.0043 0.0710 0.0076 0.96 0.023  0.2120  0.1960
1316 187.7259246 12.3852270  73.451 22.525 0.045 22.550 0.025 24.081 0.033 24.059 0.027 0.0430 0.0047 0.0348 0.0041 1.00 0.023  0.1960  0.1800
1316 187.7054742 12.3708248  73.509 24.030 0.109 23.998 0.071 24.936 0.088 24.898 0.070 0.0457 0.0102 0.0453 0.0065 0.96 0.023  0.2060  0.1930
1316 187.6863170 12.3842481  73.510 21.038 0.015 21.035 0.011 22.027 0.015 22.012 0.012 0.0420 0.0031 0.0364 0.0025 1.00 0.023  0.1800  0.1760
1316 187.7222337 12.3783865  73.575 25.065 0.182 25.002 0.147 26.310 0.488 26.271 0.141 0.0286 0.0125 0.0227 0.0111 0.99 0.023  0.2090  0.1900
1316 187.7250395 12.3828035  73.629 23.964 0.182 24.061 0.069 25.335 0.100 25.324 0.071 0.0585 0.0217 0.0480 0.0079 0.91 0.023  0.2020  0.1810
1316 187.6863413 12.3840620  73.685 22.062 0.030 22.097 0.018 23.316 0.030 23.315 0.023 0.0421 0.0034 0.0300 0.0032 1.00 0.023  0.1800  0.1750
1316 187.6899417 12.3779915  73.809 22.766 0.026 22.739 0.019 24.215 0.035 24.173 0.034 0.0277 0.0026 0.0301 0.0051 1.00 0.023  0.1790  0.1750
1316 187.7178991 12.4081386  73.911 22.333 0.035 22.303 0.028 23.755 0.026 23.708 0.026 0.0304 0.0026 0.0271 0.0018 1.00 0.023  0.1860  0.1750
1316 187.7269936 12.3907802  73.980 21.264 0.012 21.230 0.011 22.608 0.017 22.586 0.016 0.0310 0.0026 0.0291 0.0017 1.00 0.023  0.1880  0.1750
1316 187.7181889 12.3745021  74.024 24.003 0.251 23.969 0.053 25.004 0.072 24.977 0.053 0.0273 0.0070 0.0389 0.0071 0.99 0.023  0.2140  0.1950
1316 187.6979697 12.3722186  74.024 23.257 0.058 23.292 0.034 25.039 0.059 25.006 0.050 0.0450 0.0063 0.0253 0.0056 1.00 0.023  0.1960  0.1830
1316 187.7221953 12.3781191  74.085 22.811 0.031 22.763 0.032 24.120 0.044 24.110 0.040 0.0246 0.0041 0.0309 0.0053 1.00 0.023  0.2070  0.1880
1316 187.6907829 12.3769575  74.112 21.967 0.025 21.911 0.016 23.403 0.017 23.376 0.015 0.0256 0.0032 0.0225 0.0013 1.00 0.023  0.1830  0.1770
1316 187.7041804 12.4117558  74.128 21.886 0.026 21.864 0.020 22.805 0.027 22.776 0.027 0.0307 0.0028 0.0275 0.0027 1.00 0.023  0.2090  0.1950
1316 187.7012032 12.4113334  74.259 22.287 0.109 22.492 0.021 23.412 0.071 23.500 0.023 0.1026 0.0150 0.0856 0.0070 0.88 0.023  0.2110  0.1950
1316 187.7078439 12.4117902  74.261 24.063 0.101 24.039 0.072 25.567 0.273 25.534 0.091 0.0307 0.0092 0.0175 0.0080 0.99 0.023  0.2020  0.1890
1316 187.6884147 12.3797530  74.292 21.031 0.014 20.989 0.012 21.951 0.015 21.925 0.014 0.0262 0.0017 0.0259 0.0017 1.00 0.023  0.1810  0.1740
1316 187.7149713 12.4099117  74.313 22.708 0.044 22.672 0.033 23.982 0.036 23.940 0.033 0.0354 0.0040 0.0343 0.0042 1.00 0.023  0.1910  0.1800
1316 187.7120549 12.4110094  74.328 22.455 0.044 22.480 0.023 23.379 0.030 23.359 0.027 0.0479 0.0033 0.0346 0.0024 1.00 0.023  0.1980  0.1850
1316 187.6848960 12.3891605  74.447 23.220 0.047 23.166 0.040 24.696 0.038 24.676 0.038 0.0305 0.0047 0.0233 0.0041 1.00 0.023  0.1820  0.1750
1316 187.7140866 12.4103447  74.471 22.405 0.034 22.406 0.025 23.897 0.056 23.897 0.041 0.0352 0.0026 0.0347 0.0058 1.00 0.023  0.1920  0.1790
1316 187.7246711 12.4009728  74.518 23.242 0.247 23.448 0.055 24.482 0.064 24.463 0.053 0.0767 0.0898 0.0296 0.0055 0.98 0.023  0.1790  0.1700
1316 187.6909175 12.4058200  74.535 21.978 0.017 21.954 0.012 22.880 0.022 22.869 0.017 0.0387 0.0022 0.0291 0.0020 1.00 0.023  0.2050  0.1920
1316 187.6956341 12.3731302  74.630 22.527 0.062 22.595 0.027 24.281 0.081 24.296 0.040 0.0580 0.0065 0.0565 0.0061 1.00 0.023  0.1890  0.1800
1316 187.7254010 12.3996475  74.736 21.381 0.014 21.348 0.013 22.828 0.024 22.825 0.025 0.0166 0.0025 0.0125 0.0027 0.94 0.023  0.1770  0.1690
1316 187.7248409 12.4007894  74.755 22.442 0.079 22.612 0.028 23.669 0.059 23.675 0.038 0.0642 0.0077 0.0603 0.0034 0.99 0.023  0.1770  0.1680
1316 187.7235135 12.4030201  74.882 22.127 0.023 22.074 0.021 23.199 0.016 23.154 0.014 0.0270 0.0031 0.0224 0.0037 1.00 0.023  0.1780  0.1680
1316 187.7265645 12.3859328  74.928 24.270 0.093 24.213 0.081 25.685 0.414 25.662 0.126 0.0358 0.0056 0.0171 0.0128 0.99 0.023  0.1910  0.1750
1316 187.6902490 12.4053369  75.033 19.645 0.010 19.621 0.010 21.086 0.014 21.061 0.013 0.0316 0.0016 0.0297 0.0022 1.00 0.023  0.2100  0.1930
1316 187.7032300 12.4119267  75.095 23.337 0.087 23.263 0.033 24.727 0.057 24.678 0.061 0.0177 0.0044 0.0219 0.0051 0.99 0.023  0.2060  0.1930
1316 187.7003943 12.3711015  75.097 20.712 0.013 20.690 0.014 21.702 0.023 21.674 0.021 0.0331 0.0018 0.0304 0.0020 1.00 0.023  0.1960  0.1860
1316 187.6846216 12.3901913  75.125 21.771 0.025 21.746 0.019 23.182 0.024 23.160 0.022 0.0310 0.0028 0.0319 0.0030 1.00 0.023  0.1830  0.1750
1316 187.7032651 12.3704780  75.332 22.555 0.057 22.596 0.042 23.642 0.029 23.604 0.023 0.0456 0.0097 0.0336 0.0031 1.00 0.023  0.1960  0.1870
1316 187.7038744 12.4121598  75.676 22.271 0.031 22.232 0.023 23.136 0.023 23.097 0.022 0.0287 0.0028 0.0200 0.0024 1.00 0.023  0.2020  0.1910
1316 187.7163339 12.4096866  75.759 25.117 0.149 25.056 0.146 25.758 0.107 25.718 0.104 0.0300 0.0084 0.0383 0.0085 0.98 0.023  0.1830  0.1740
1316 187.7071830 12.3701984  75.871 21.652 0.025 21.665 0.018 23.049 0.023 23.038 0.019 0.0394 0.0035 0.0338 0.0026 1.00 0.023  0.2010  0.1880
1316 187.7018201 12.4119459  75.952 22.561 0.036 22.542 0.025 23.538 0.029 23.528 0.022 0.0365 0.0028 0.0293 0.0022 1.00 0.023  0.2040  0.1910
1316 187.7207655 12.4066038  75.961 21.884 0.017 21.856 0.014 23.543 0.022 23.514 0.019 0.0272 0.0016 0.0235 0.0021 1.00 0.023  0.1780  0.1660
1316 187.7124015 12.3710969  75.966 22.559 0.034 22.533 0.023 23.998 0.052 23.987 0.044 0.0392 0.0047 0.0290 0.0048 1.00 0.023  0.2050  0.1890
1316 187.6859294 12.3991435  75.997 22.624 0.056 22.639 0.033 23.549 0.060 23.608 0.026 0.0450 0.0056 0.0514 0.0041 1.00 0.023  0.1930  0.1840
1316 187.7072764 12.4123186  76.025 22.244 0.030 22.239 0.021 23.386 0.030 23.357 0.027 0.0359 0.0031 0.0259 0.0025 1.00 0.023  0.1970  0.1850
1316 187.6968084 12.3720887  76.095 23.569 0.306 23.522 0.043 25.210 0.068 25.163 0.063 0.0232 0.0063 0.0320 0.0062 1.00 0.023  0.1860  0.1760
1316 187.6993009 12.4113736  76.164 22.598 0.065 22.651 0.028 23.536 0.042 23.572 0.023 0.0546 0.0068 0.0516 0.0032 1.00 0.023  0.2060  0.1910
1316 187.7272074 12.3953970  76.193 22.033 0.023 21.979 0.022 23.430 0.043 23.417 0.046 0.0181 0.0022 0.0136 0.0041 0.97 0.023  0.1760  0.1650
1316 187.6877445 12.3797772  76.207 20.715 0.019 20.684 0.015 21.735 0.019 21.708 0.020 0.0323 0.0028 0.0273 0.0020 1.00 0.023  0.1740  0.1690
1316 187.7254773 12.3820127  76.229 19.511 0.018 19.601 0.005 20.870 0.020 20.929 0.007 0.0672 0.0017 0.0622 0.0017 0.98 0.023  0.1930  0.1790
1316 187.7275110 12.3935716  76.241 24.463 0.101 24.485 0.067 25.531 0.064 25.492 0.064 0.0125 0.0079 0.0314 0.0059 0.98 0.023  0.1790  0.1680
1316 187.6932847 12.3740546  76.248 22.340 0.032 22.297 0.029 23.781 0.031 23.751 0.029 0.0334 0.0039 0.0270 0.0033 1.00 0.023  0.1790  0.1730
1316 187.7234642 12.4037611  76.272 20.967 0.022 20.935 0.016 22.069 0.018 22.032 0.018 0.0296 0.0020 0.0274 0.0028 1.00 0.023  0.1740  0.1650
1316 187.7258793 12.3996307  76.273 23.305 0.060 23.260 0.053 24.320 0.036 24.285 0.032 0.0315 0.0057 0.0275 0.0044 1.00 0.023  0.1720  0.1640
1316 187.7275666 12.3891168  76.343 24.259 0.916 24.206 0.066 25.105 0.074 25.073 0.077 0.0356 0.0072 0.0260 0.0070 0.99 0.023  0.1830  0.1680
1316 187.6925875 12.3745305  76.358 24.225 0.401 24.181 0.074 25.964 0.158 25.921 0.131 0.0167 0.0117 0.0377 0.0125 0.99 0.023  0.1750  0.1720
1316 187.6911147 12.4067196  76.385 23.486 0.060 23.434 0.053 24.904 0.060 24.887 0.055 0.0285 0.0068 0.0236 0.0066 1.00 0.023  0.2000  0.1890
1316 187.6943415 12.3733103  76.388 21.529 0.033 21.485 0.031 22.854 0.022 22.824 0.021 0.0208 0.0043 0.0246 0.0017 1.00 0.023  0.1790  0.1750
1316 187.6922950 12.4077903  76.555 23.354 0.061 23.382 0.038 24.549 0.040 24.526 0.040 0.0397 0.0064 0.0215 0.0037 1.00 0.023  0.2060  0.1890
1316 187.6849547 12.3969368  76.671 23.694 0.188 23.794 0.058 25.228 0.144 25.252 0.053 0.0878 0.0298 0.0617 0.0183 0.73 0.023  0.1880  0.1790
1316 187.7084241 12.3700593  76.740 23.768 0.032 23.708 0.032 25.161 0.094 25.111 0.070 0.0341 0.0043 0.0259 0.0078 0.99 0.023  0.1980  0.1870
1316 187.6895158 12.4053011  76.866 19.902 0.017 19.910 0.011 20.953 0.015 20.970 0.012 0.0468 0.0015 0.0420 0.0014 1.00 0.023  0.2030  0.1890
1316 187.7036903 12.3699968  76.890 22.892 0.052 22.855 0.038 24.313 0.030 24.262 0.029 0.0286 0.0042 0.0271 0.0046 1.00 0.023  0.1940  0.1840
1316 187.6884670 12.4040543  76.894 22.410 0.032 22.395 0.024 23.616 0.031 23.607 0.028 0.0333 0.0047 0.0235 0.0025 1.00 0.023  0.1980  0.1850
1316 187.7145528 12.3715736  76.985 23.837 0.615 23.775 0.056 25.292 0.349 25.253 0.059 0.0223 0.0084 0.0251 0.0077 0.99 0.023  0.2000  0.1860
1316 187.7102991 12.3702637  77.039 21.723 0.023 21.762 0.024 23.211 0.029 23.271 0.026 0.0147 0.0037 0.0166 0.0057 0.96 0.023  0.2000  0.1880
1316 187.7097363 12.3701494  77.082 22.676 0.035 22.676 0.024 23.628 0.030 23.614 0.024 0.0374 0.0034 0.0323 0.0026 1.00 0.023  0.2010  0.1860
1316 187.7201230 12.3748456  77.202 23.758 0.088 23.718 0.075 24.890 0.053 24.855 0.051 0.0238 0.0068 0.0358 0.0059 0.99 0.023  0.2000  0.1840
1316 187.6861580 12.4005032  77.227 23.630 0.117 23.710 0.061 25.288 0.074 25.284 0.055 0.0528 0.0132 0.0311 0.0071 0.99 0.023  0.1900  0.1790
1316 187.6840264 12.3926152  77.296 23.393 0.038 23.369 0.030 24.135 0.033 24.104 0.031 0.0291 0.0031 0.0392 0.0031 1.00 0.023  0.1790  0.1700
1316 187.7279676 12.3910534  77.377 21.074 0.014 21.076 0.010 21.932 0.012 21.946 0.008 0.0488 0.0017 0.0446 0.0016 1.00 0.023  0.1770  0.1650
1316 187.6846646 12.3857968  77.413 22.637 0.027 22.583 0.024 24.100 0.203 24.167 0.042 0.0156 0.0018 0.0121 0.0042 0.94 0.023  0.1700  0.1670
1316 187.7047881 12.3697517  77.469 21.962 0.028 21.965 0.017 23.570 0.023 23.549 0.018 0.0346 0.0027 0.0294 0.0018 1.00 0.023  0.1970  0.1850
1316 187.7202295 12.3748374  77.480 23.571 0.057 23.545 0.041 24.357 0.033 24.346 0.023 0.0361 0.0038 0.0493 0.0037 0.99 0.023  0.1990  0.1830
1316 187.7021936 12.3700290  77.506 23.250 0.083 23.324 0.033 24.350 0.053 24.337 0.034 0.0590 0.0082 0.0389 0.0035 0.99 0.023  0.1880  0.1800
1316 187.7223503 12.4056495  77.518 20.615 0.015 20.593 0.013 21.930 0.018 21.900 0.018 0.0329 0.0017 0.0259 0.0017 1.00 0.023  0.1710  0.1640
1316 187.7049112 12.3697188  77.564 20.598 0.032 20.671 0.019 22.001 0.023 22.014 0.021 0.0526 0.0040 0.0474 0.0032 1.00 0.023  0.1970  0.1840
1316 187.6859168 12.4002845  77.647 23.163 0.033 23.103 0.027 24.695 0.046 24.675 0.050 0.0170 0.0032 0.0175 0.0064 0.98 0.023  0.1910  0.1790
